"id","school","male","FRL","ITBS_read_96","attend_SS","ITBS_read_97"
913,9,1,1,-0.763848988961557,0,-0.82501076407402
914,9,0,1,0.907115717559069,0,0.501785372544236
915,9,1,1,-0.192421090613764,0,-0.133163731727122
916,9,1,1,-1.61768864615423,0,-1.93075550674576
917,9,0,0,-0.818072867241792,0,-0.946939899115703
918,9,0,0,-1.79920646139187,1,-0.599037446734408
919,9,0,1,-0.64545240835331,0,0.0937622665714625
920,9,1,0,-0.506555709230583,0,-0.0655539745820311
921,9,0,1,1.55566889480425,0,1.77339720607819
922,9,1,1,-0.423523463299031,0,-0.608857972517981
923,9,1,1,-0.883208400553484,0,-1.58829490635366
924,9,0,1,-1.39714041562387,1,-0.829586044269448
925,9,0,0,-1.71429116076754,1,-1.76952769726983
926,9,0,1,-0.161604954107565,0,-0.344719583713004
927,9,0,0,-0.718571611981611,0,-0.679070227191585
928,9,0,0,-0.773682000815298,0,-0.83090940909393
929,9,0,1,-0.616993592289377,0,-0.519989511465527
930,9,0,1,-1.47957720545736,1,-1.15588676841724
931,9,1,1,-0.848160274561265,0,-0.561262975721464
932,9,1,1,-1.3303274017384,1,-1.13383695435127
933,9,1,0,-0.427696521907316,0,0.323940540108026
934,9,1,1,-0.091752455768025,0,0.161646839887883
935,9,0,1,-1.25059246890984,1,-0.941569519379167
936,9,1,1,-1.54402704493798,1,-0.379793402479578
937,9,0,1,-0.159112044795638,0,0.250001117056376
938,9,0,1,-1.17776360306676,1,-0.981996219011999
939,9,1,1,-0.797893724499335,0,0.532650304707897
940,9,0,1,-1.37309115963498,1,-1.02812794685392
941,9,1,1,-0.697823197749236,1,0.332558999094726
942,9,0,1,-1.18018567360401,0,-0.999301520849367
943,9,1,1,1.46602932973639,0,1.14226138258188
944,9,0,1,-0.531272365573783,0,-1.4114276227199
945,9,1,0,0.719301323509646,0,-0.143056978266872
946,9,0,1,-0.00268134071295967,0,0.437310950689132
947,9,1,0,1.11145517352088,0,0.66689743384744
948,9,0,1,-0.0997883150116926,0,0.131230342557086
949,9,1,1,0.14122531648316,0,0.147001721302094
950,9,0,1,0.280648584244381,0,0.0800448015481203
951,9,1,0,-1.86204260645861,1,-0.185368516778644
952,9,0,1,-1.56204200393801,1,-0.590342336785416
953,9,0,1,-0.578213649746715,0,-0.0103403656172371
954,9,1,1,-0.337778725819772,0,-0.829700346011359
955,9,1,0,-0.000978650388247793,0,-0.257663387124218
956,9,1,1,-0.394166258658033,0,0.210747111083794
957,9,0,1,-1.6768324925314,1,-1.3453170168272
958,9,1,1,-0.557703754907916,0,-0.594944853875521
959,9,0,1,-1.40495877006209,1,-0.860850183056053
960,9,1,1,-2.54091082247721,1,-1.05942903322822
961,9,0,1,-0.0310197062141714,0,0.521055954191134
962,9,0,1,-0.72777312115367,0,-1.07145314330579
963,9,1,0,1.18378072158301,0,0.966120250530975
964,9,0,0,-0.827490449578562,0,-1.6599647602447
965,9,0,1,-1.67718999542866,1,-0.880327698693857
966,9,1,0,-0.38021090305475,0,-0.249630266526332
967,9,1,0,-1.45281231538541,1,-1.42598094747837
968,9,0,1,-0.726896336159658,0,-0.589732109312017
969,9,0,0,-0.947821692153398,0,-2.15853677317496
970,9,0,1,-0.312901756361941,0,-0.232019182314092
971,9,0,0,0.877012948515226,0,0.778657373914659
972,9,0,1,-0.603929680971105,0,0.559079194928403
973,9,0,1,-0.979535286049788,0,-0.428472177263788
974,9,1,1,-0.182198992346162,0,0.319420459569731
975,9,1,1,-0.784580158481966,0,-0.687174539831551
976,9,0,0,-2.2071722326444,1,-2.27242030092232
977,9,1,0,0.871021341524231,0,0.967223069676693
978,9,1,1,0.81130036766441,0,1.44898144174587
979,9,0,0,0.717167782892382,0,0.725807255390631
980,9,0,1,0.0493404431504247,0,0.0162621644937018
981,9,1,1,-0.72755834918377,0,-0.581490709378192
982,9,1,0,-0.388232101237974,0,-0.0524395811434144
983,9,0,0,-1.71278606601603,1,-1.20298267727715
984,9,1,0,0.770603536494693,0,0.526982593164283
985,9,1,1,-1.85990992425759,1,-0.405250351534319
986,9,0,1,0.0744209993956424,0,-0.337203568501208
987,9,1,1,0.481404971702148,0,-0.224005587663083
988,9,0,1,-2.21716930881374,1,-2.22888071494449
989,9,0,0,0.0170707546015886,0,0.42529147223771
990,9,0,0,0.417923406257371,0,0.279014433359557
991,9,0,1,-1.53166706252284,1,-1.98229268020477
992,9,0,1,-1.88066482840664,1,-1.29312581729557
993,9,0,1,-0.553695955480122,0,-0.467647459413833
994,9,0,1,0.857629112097453,0,0.829774171726797
995,9,1,1,0.917851060887065,0,0.614021136774877
996,9,1,1,0.320663059286589,0,-0.0825224912022032
997,9,1,1,-0.832551738658011,1,-0.0871141547914518
998,9,1,1,-1.02135016479495,1,-0.903441939365027
999,9,0,0,0.743419828493075,0,1.77073304649871
1000,9,0,0,-0.6935759,0,-2.038403
1001,9,1,1,-0.7449348,0,0.444905
1002,9,0,1,-0.508064,0,-0.6090353
1003,9,1,1,-0.5675563,0,-0.4771644
1004,9,1,1,-0.7717814,0,-0.4498731
1005,9,0,0,-0.9598794,0,-0.5996983
1006,9,1,1,-1.488444,1,-2.044132
1007,9,0,0,-2.431316,1,-2.464788
1008,9,1,1,-1.296676,0,-1.670254
1009,9,0,1,-1.068355,1,-1.187817
1010,9,1,0,-0.6596847,0,-0.8014647
1011,9,1,0,-1.294987,1,-0.2164471
1012,9,0,0,0.2656463,0,0.06543404
1013,9,0,0,-0.9744707,0,-0.3506623
1014,9,0,1,1.475462,0,1.557829
1015,9,1,1,-1.457371,1,-1.476108
1016,10,1,1,0.2808209,0,-0.2247062
1017,10,1,0,0.07984052,0,-0.8509237
1018,10,0,0,1.189532,0,1.555269
1019,10,1,1,2.105096,0,2.213983
1020,10,1,0,0.6819215,0,1.165514
1021,10,1,1,1.428987,0,0.8774552
1022,10,0,0,0.128882,0,1.200731
1023,10,1,1,0.5091491,0,-0.3541702
1024,10,1,1,0.3875999,0,-0.00461179
1025,10,0,1,-0.1364512,0,-0.05645957
1026,10,0,1,0.6486565,0,0.6189647
1027,10,1,0,-0.2101373,0,0.3029491
1028,10,0,1,1.535028,0,1.04232
1029,10,0,1,1.205143,0,2.759344
1030,10,1,1,0.4362151,0,0.5605942
1031,10,1,1,1.668835,0,2.178853
1032,10,0,0,0.7966376,0,0.676411
1033,10,1,1,-0.01710703,0,0.06404508
1034,10,1,0,-1.096258,1,-0.8678314
1035,10,1,1,1.646918,0,2.66509
1036,10,1,0,0.8847668,0,-0.2269306
1037,10,1,0,1.739523,0,2.608212
1038,10,1,0,1.033367,0,1.637071
1039,10,1,0,-0.572389,0,-1.068517
1040,10,0,1,1.993906,0,1.937039
1041,10,0,0,-0.3621195,0,0.3436498
1042,10,0,1,-0.2021183,0,-0.4191965
1043,10,1,1,0.8799337,0,0.334304
1044,10,1,1,-0.174112,0,0.6020526
1045,10,0,1,0.2008408,0,0.3678955
1046,10,1,1,-0.09592948,0,0.1864961
1047,10,1,1,1.08824,0,0.9628052
1048,10,1,1,0.7623996,0,0.06434807
1049,10,1,1,-0.8054653,0,0.3724974
1050,10,0,1,1.290872,0,0.1547373
1051,10,1,0,1.703488,0,1.943055
1052,10,1,1,-0.07260109,0,0.07295612
1053,10,0,1,2.151313,0,3.694861
1054,10,0,1,-0.2969329,0,-0.4977586
1055,10,0,0,-0.1676678,0,0.002347849
1056,10,1,0,1.8086,0,1.96866
1057,10,0,1,-0.1392792,0,0.1829425
1058,10,1,0,0.7518564,0,0.5196871
1059,10,1,0,1.693917,0,2.370179
1060,10,0,0,0.6274372,0,0.05394736
1061,10,1,0,0.02347463,0,-0.6729243
1062,10,1,1,0.001533217,0,0.8968859
1063,10,0,1,0.8977228,0,0.7583723
1064,10,0,0,1.228702,0,1.193399
1065,10,0,1,0.8064293,0,1.149077
1066,10,0,0,-0.1437945,0,0.008770302
1067,10,1,1,2.067413,0,2.722496
1068,10,1,1,-0.2961659,0,-0.1791223
1069,10,1,1,0.3293511,0,-0.1146885
1070,10,0,1,-0.7165459,0,-0.6908439
1071,10,0,0,-0.718786,0,-0.4958641
1072,10,1,1,-0.1330807,0,-0.1964477
1073,10,1,0,2.478152,0,3.409042
1074,10,1,0,-0.02770099,0,0.7003165
1075,10,1,0,-0.1719686,0,-0.7930738
1076,10,1,0,1.360856,0,0.7640356
1077,10,0,1,1.71206,0,1.889989
1078,10,0,1,0.9397707,0,0.6780774
1079,10,0,0,0.1994595,0,0.5960683
1080,10,0,1,0.9272306,0,0.6572227
1081,10,0,0,0.8374978,0,0.2832648
1082,10,0,0,1.21391,0,2.012301
1083,10,1,0,0.7283667,0,1.566537
1084,10,1,1,0.5955797,0,0.6266996
1085,10,1,0,-0.450794,0,-0.686578
1086,10,1,1,-1.877844,1,-1.49902
1087,10,0,1,-0.8187257,0,-0.406043
1088,10,0,0,1.703517,0,1.774216
1089,10,0,1,0.9645233,0,0.4477248
1090,10,1,1,2.002743,0,2.263279
1091,10,1,1,-0.6433996,0,-0.5258769
1092,11,0,0,-1.361123,1,-1.512974
1093,11,1,0,0.5021183,0,0.2143088
1094,11,0,0,-1.768184,1,-0.9116909
1095,11,1,1,0.4423888,0,-0.3644315
1096,11,1,0,0.1607349,0,-0.4619501
1097,11,1,1,-1.618741,1,-1.261309
1098,11,1,1,-0.9591274,1,-0.4351577
1099,11,0,1,1.041544,0,1.177201
1100,11,1,1,-1.67786,1,-0.9921951
1101,11,1,1,-1.376167,1,-0.09613596
1102,11,0,1,-1.000295,0,-1.916412
1103,11,0,0,-1.366475,0,-1.166206
1104,11,0,1,-1.308089,1,-0.81434
1105,11,0,0,-1.152065,1,-0.9533322
1106,11,1,0,1.152693,0,1.374145
1107,11,0,0,-1.191743,1,-1.494189
1108,11,0,1,1.113731,0,1.809635
1109,11,0,0,-1.50375,1,-0.8986708
1110,11,1,0,-0.6255826,0,-0.5150922
1111,11,1,1,0.3922674,0,1.483908
1112,11,0,0,-0.4664033,0,-0.3844201
1113,11,1,1,0.1898295,0,0.01360384
1114,11,1,1,-0.231592,0,-0.4566806
1115,11,0,0,0.09431251,0,-0.4681742
1116,11,1,1,-1.195945,1,-1.061459
1117,11,0,1,-1.745761,1,-2.052385
1118,11,0,1,-1.319255,0,-2.005861
1119,11,1,1,-2.456323,1,-1.13907
1120,11,0,0,-0.7684705,0,-1.128596
1121,11,0,1,0.4340443,0,0.9399771
1122,11,1,0,0.06710831,0,0.2591722
1123,11,0,1,0.0835284,0,-0.2656415
1124,11,1,0,-0.8817166,0,0.2435684
1125,11,1,1,-0.0198401,0,-0.3970546
1126,11,0,1,-0.8239024,0,-1.07473
1127,11,0,1,0.2629387,0,0.9594429
1128,11,1,1,-1.173384,0,-2.596226
1129,11,0,1,-0.5568764,0,-0.4986358
1130,11,1,1,-0.6423404,0,-1.027956
1131,11,1,0,0.8792166,0,1.24012
1132,11,1,1,1.984955,0,3.134933
1133,11,1,0,-1.149568,0,-1.08768
1134,11,0,0,-0.6429789,0,-0.7823819
1135,11,0,1,-0.5027652,0,-1.583431
1136,11,1,1,-2.554128,1,-0.9461628
1137,11,0,1,0.1921561,0,-0.6422306
1138,11,1,1,-0.8927858,0,-0.5557747
1139,11,1,1,1.07103,0,1.290051
1140,11,1,1,0.951006,0,0.03798539
1141,11,0,1,0.02415686,0,-0.5969544
1142,11,1,0,-0.6808442,0,-0.7294097
1143,11,1,1,-1.42796,1,-1.403617
1144,11,1,1,0.4615695,0,-0.3123801
1145,11,1,0,-1.167639,1,0.1484103
1146,11,1,1,-1.663567,1,-0.8032818
1147,11,0,0,-2.088127,1,-1.259216
1148,11,0,1,-0.9444291,0,-1.254318
1149,11,1,1,-1.786874,1,-1.805875
1150,11,1,0,0.1178339,0,0.09483642
1151,11,1,1,0.9885142,0,0.4743469
1152,11,0,0,0.1140606,0,0.1656658
1153,11,0,1,0.06543962,0,-0.2264128
1154,11,1,1,-0.275768,0,-0.2078986
1155,11,0,1,-1.709772,1,-1.522351
1156,11,0,1,-1.603752,0,-1.743953
1157,11,0,0,0.4022684,0,0.2639888
1158,11,0,1,-1.043829,1,-1.372624
1159,11,0,1,-0.644734,0,-0.4899743
1160,11,0,1,-1.108743,0,-1.109352
1161,11,1,1,-1.272587,1,-0.1812077
1162,11,0,0,-0.0948873,0,0.5151851
1163,11,1,1,-0.5179025,0,-0.6818661
1164,11,1,1,-0.5001853,0,-0.936134
1165,11,0,1,-1.172541,1,-0.4057656
1166,11,0,1,-0.398756,0,-0.7568863
1167,11,1,1,0.2305233,0,-0.6301418
1168,11,0,0,-0.8556216,0,-0.7533617
1169,11,0,0,-0.5470106,0,-0.2487262
1170,11,1,1,-0.8516966,0,-1.069604
1171,11,1,1,-1.521767,1,-0.6694025
1172,11,0,1,0.4156798,0,0.5416474
1173,11,0,1,0.5732958,0,0.3655868
1174,11,0,1,0.4491025,0,-0.5399775
1175,11,0,1,-1.217007,0,-1.50444
1176,11,1,1,-0.07721695,0,-0.009126357
1177,11,1,0,-0.8560342,1,0.2427304
1178,11,0,1,-1.092198,1,0.2658574
1179,11,0,1,-0.8607668,0,-0.2621194
1180,11,1,1,-1.743545,1,-1.410368
1181,11,1,1,-1.441544,1,-0.2182601
1182,11,0,1,-0.9897158,0,-1.680108
1183,12,1,1,-1.352713,1,-1.490621
1184,12,1,1,-0.7633225,0,-0.3639689
1185,12,0,0,-1.491413,1,-0.6681845
1186,12,0,1,-1.471567,1,-1.222164
1187,12,0,0,-0.8328441,0,0.05405868
1188,12,0,1,-0.5687721,0,-0.5223544
1189,12,1,1,-0.4616976,1,0.3762125
1190,12,1,1,-0.5158897,0,-0.8052572
1191,12,1,1,1.068718,0,1.452712
1192,12,0,0,0.9321222,0,0.5948793
1193,12,0,1,-1.208999,1,-0.9042313
1194,12,0,0,-1.332121,0,-1.879247
1195,12,1,1,-0.9858488,0,-0.6634808
1196,12,0,1,0.2707632,0,-0.5678403
1197,12,0,1,0.01744503,0,0.8783432
1198,12,1,1,-0.4655088,0,-0.2735605
1199,12,1,1,-1.281141,1,-1.17746
1200,12,0,1,-0.09015245,0,0.4315592
1201,12,0,0,-0.8023247,0,-0.5035288
1202,12,1,0,0.07049086,0,1.03359
1203,12,1,1,-1.840125,0,-2.02751
1204,12,0,0,-0.6213888,0,-0.4977489
1205,12,1,1,-0.4717391,0,0.07645143
1206,12,1,1,0.1456385,0,0.2740894
1207,12,1,0,0.4256836,0,-0.4938923
1208,12,0,1,-3.249853,1,-2.342622
1209,12,1,0,-1.19283,1,-0.9088363
1210,12,0,1,-0.5754555,0,0.3407065
1211,12,1,1,-0.4720855,0,-1.291751
1212,12,1,1,-0.7246273,0,-1.382118
1213,12,0,0,-0.2218629,0,-0.6140622
1214,12,1,1,-1.827057,1,-1.322655
1215,12,1,1,-0.2666143,0,-0.5885239
1216,12,0,0,0.4306405,0,1.127726
1217,12,1,1,-1.063104,1,-0.8093099
1218,12,0,1,-1.233356,1,-0.7922198
1219,12,0,0,-1.730413,1,-1.315291
1220,12,1,1,0.0284202,0,0.03064338
1221,12,0,0,-0.9488198,0,-0.6325218
1222,12,1,1,0.2174201,0,-0.0282004
1223,12,1,0,0.01471103,0,0.4318195
1224,12,0,0,-0.368721,0,-0.9144154
1225,12,0,1,0.196106,0,0.4220626
1226,12,1,0,1.146223,0,1.028147
1227,12,1,1,-0.6001752,0,-0.364842
1228,12,1,1,0.9549055,0,0.8573934
1229,12,0,0,-1.386512,1,-1.628555
1230,12,0,1,-0.8432906,0,-0.5855043
1231,12,0,1,0.2571482,0,0.1440387
1232,12,0,1,0.9634572,0,0.3111872
1233,12,1,1,-0.1007466,0,-0.6340418
1234,12,0,0,0.8677411,0,0.6405178
1235,12,1,1,-0.5925302,0,-1.586695
1236,12,1,1,-1.191124,1,-0.5927016
1237,12,0,1,-1.438186,1,-1.695727
1238,12,0,0,0.4044793,0,1.270826
1239,12,0,1,-0.6784376,0,-0.7868081
1240,12,0,1,-0.9394586,0,-1.039166
1241,12,0,0,-0.434807,0,-0.1406736
1242,12,1,1,-2.146427,1,-1.272374
1243,12,0,1,0.05339939,0,-0.2105621
1244,12,1,1,0.4301267,0,-0.2544299
1245,12,0,1,-0.6634308,0,0.1519233
1246,12,1,1,-1.173214,1,-0.9719393
1247,12,0,1,-0.4705528,0,-0.4303268
1248,12,0,1,-1.205748,1,-0.2044034
1249,12,1,1,-2.262753,1,-0.5292197
1250,12,1,1,-0.4685335,0,0.1728903
1251,12,0,1,-2.495449,1,-1.481964
1252,12,1,1,-0.3270395,0,0.590375
1253,12,1,1,-0.4814202,0,-0.3862714
1254,12,1,1,-1.256717,1,0.05999149
1255,12,0,1,0.4218811,0,0.9549221
1256,12,1,1,-0.6326948,0,-0.5675513
1257,12,1,1,-1.445322,1,-1.447242
1258,12,0,1,-2.437714,1,-1.048792
1259,12,0,1,-0.003769427,0,0.3213576
1260,12,1,0,-0.5445827,0,-0.1182128
1261,12,0,1,-0.5417576,0,-1.713881
1262,12,0,1,-2.265207,1,-1.202965
1263,12,0,0,-1.898481,1,-1.426372
1264,12,0,1,-1.455355,1,-1.437188
1265,12,0,1,-0.3503304,0,-0.8526335
1266,12,1,0,1.666237,0,0.2493032
1267,12,0,1,-0.2383746,0,0.3616156
1268,12,1,1,0.6419129,0,0.9733637
1269,12,1,0,0.2200464,1,1.243475
1270,12,0,1,-0.9334976,0,-0.7144742
1271,12,0,1,-1.592356,1,-0.8864045
1272,12,1,1,0.7865742,0,1.119065
1273,13,1,1,-0.1188647,0,0.3732932
1274,13,1,1,1.531365,0,0.539363
1275,13,1,1,-0.1444016,0,-0.05272197
1276,13,0,0,-1.050132,1,-0.4804622
1277,13,0,1,-1.434503,1,-1.226256
1278,13,0,1,1.35347,0,1.89423
1279,13,0,1,0.2986193,0,-0.4792421
1280,13,0,1,1.246121,0,1.242968
1281,13,0,1,1.537882,0,2.005896
1282,13,0,1,-0.006048354,0,-0.4711074
1283,13,0,1,-0.5485104,0,-0.5364526
1284,13,1,1,0.1548769,0,0.1984117
1285,13,1,1,0.1812415,0,0.1039022
1286,13,0,1,1.241435,0,1.186478
1287,13,1,1,0.06046955,0,0.2313127
1288,13,0,1,1.986365,0,3.328922
1289,13,0,0,-1.326396,1,-1.567989
1290,13,0,1,0.3558508,0,-0.1641692
1291,13,0,0,-0.5078924,0,-0.03172117
1292,13,0,1,-0.1858701,0,0.7499662
1293,13,1,1,-0.4836011,0,-0.2904766
1294,13,1,0,0.248856,0,-0.02023668
1295,13,0,1,1.384658,0,1.186812
1296,13,0,0,1.301072,0,1.39887
1297,13,1,1,-0.2312724,0,0.1173614
1298,13,0,0,1.834622,0,1.957862
1299,13,0,1,-1.503851,1,-1.157901
1300,13,0,1,0.9980217,0,1.375718
1301,13,1,1,0.3947379,0,0.2139929
1302,13,1,1,0.4944858,0,0.5438181
1303,13,0,1,0.4116789,0,0.2401176
1304,13,0,1,-1.250661,1,-0.2103717
1305,13,0,0,0.05394446,0,0.5702137
1306,13,1,1,0.2927895,0,-0.3271061
1307,13,0,0,0.6219819,0,-0.4078443
1308,13,0,1,0.7811165,0,-0.2106687
1309,13,1,1,-0.4812834,1,0.4192594
1310,13,0,1,-0.1136607,0,-0.1495289
1311,13,0,1,-0.777598,0,-0.5768554
1312,13,0,1,-1.08467,1,-0.2240926
1313,13,1,1,0.7709762,0,1.21929
1314,13,1,1,-0.7891254,0,0.2482108
1315,13,1,0,0.979228,0,0.9240015
1316,13,0,0,0.2275234,0,-0.5951373
1317,13,1,1,-1.016302,1,-0.5299692
1318,13,0,0,1.042011,0,1.078088
1319,13,0,1,0.7673519,0,1.277419
1320,13,1,1,1.441792,0,1.842705
1321,13,0,1,-2.656072,1,-2.179527
1322,13,0,0,-0.5133022,0,-0.3184868
1323,13,1,1,-1.469406,1,-1.035018
1324,13,0,1,-0.8316277,0,-0.04444318
1325,13,1,1,0.136748,0,0.4040063
1326,13,0,1,-1.136309,1,-0.2909435
1327,13,1,0,0.13062,0,0.2020307
1328,13,0,1,0.366244,0,-1.314211
1329,13,0,1,0.01780483,0,0.06228494
1330,13,1,1,-0.1119395,0,0.7038103
1331,13,0,1,0.509016,0,0.2307542
1332,13,1,1,-0.4300218,0,-0.2340355
1333,13,1,1,0.3935459,0,0.2795715
1334,13,0,1,0.3047121,0,0.009285668
1335,13,0,1,-0.6667227,0,-0.4802668
1336,13,1,1,0.3104931,0,0.7929287
1337,13,1,1,0.531499,0,0.0842921
1338,13,0,1,-0.7917729,0,-0.448514
1339,13,1,1,0.5234226,0,-0.8978242
1340,13,0,1,-1.066447,1,-0.4041411
1341,13,0,1,-0.07948964,0,-0.4310993
1342,13,0,0,-0.1418843,0,-0.3760091
1343,13,0,1,-1.267616,1,-1.854399
1344,13,0,1,-1.00966,0,-0.9349591
1345,13,1,1,0.7729962,0,0.08576627
1346,13,1,1,-1.315931,1,-1.742141
1347,13,0,1,-0.6566836,0,-0.3915709
1348,13,1,1,0.09986357,0,0.5445587
1349,13,0,0,0.06862907,0,0.3313456
1350,13,1,1,-0.03069234,0,0.7784743
1351,13,1,1,-1.082744,0,-2.102379
1352,13,0,1,-1.434692,1,-0.9174987
1353,13,0,1,-0.226051,0,-1.236584
1354,13,1,1,0.02566522,0,0.05824723
1355,13,0,1,-0.1671814,0,-0.1220132
1356,13,0,1,1.141992,0,1.00506
1357,13,0,1,-0.3604063,0,0.3524946
1358,13,1,0,0.5511564,0,0.5389676
1359,13,1,1,-0.586889,0,-0.06272859
1360,13,0,1,1.331891,0,0.909968
1361,13,1,1,1.048001,0,1.344941
1362,13,0,1,0.6605978,0,1.299638
1363,13,1,1,0.6859238,0,0.434523
1364,13,0,1,0.2319177,0,-0.4830171
1365,14,0,1,-0.2127757,0,-0.3473103
1366,14,1,1,-0.6136715,0,0.3713759
1367,14,1,1,0.02106379,0,0.4720863
1368,14,1,1,2.075922,0,1.491278
1369,14,1,1,0.3844566,0,0.3682452
1370,14,1,1,0.7175664,0,0.6591091
1371,14,1,0,0.220698,0,0.6403833
1372,14,0,0,0.2052174,0,0.5756974
1373,14,1,0,0.4931921,0,0.08143236
1374,14,0,1,-0.8367818,0,-0.3540101
1375,14,1,1,0.9972907,0,1.443108
1376,14,0,1,0.8591039,0,1.697678
1377,14,1,1,-1.080675,1,-0.4644096
1378,14,0,1,0.5129427,0,0.3562807
1379,14,0,1,-0.1324876,0,-0.0589582
1380,14,1,1,0.1387514,0,-0.8444826
1381,14,1,1,0.7526095,0,-0.2491038
1382,14,1,0,0.6407606,0,1.070994
1383,14,1,1,1.312992,0,0.9576186
1384,14,1,1,0.4070001,0,0.1726517
1385,14,1,1,-0.01648076,0,-0.07134926
1386,14,0,1,1.166632,0,1.444296
1387,14,0,1,1.423415,0,1.734513
1388,14,0,1,1.550817,0,3.111199
1389,14,0,1,-0.4892492,0,-0.748667
1390,14,1,1,-1.29278,1,-0.493928
1391,14,0,1,0.008174218,0,0.8247411
1392,14,1,1,-0.225488,0,-1.192503
1393,14,0,1,0.811446,0,-0.3462547
1394,14,1,0,0.9736652,0,0.6701355
1395,14,1,1,-0.3901905,0,0.09787823
1396,14,0,1,-0.1013574,0,-0.4974875
1397,14,0,1,-0.8374459,0,-0.7193606
1398,14,0,1,-0.3590802,0,1.154431
1399,14,0,1,-0.04384147,0,0.3305712
1400,14,0,1,-0.9685521,0,-0.2785809
1401,14,0,1,-0.8831567,0,-0.457104
1402,14,1,0,-1.271172,0,-1.421263
1403,14,1,1,0.5427681,0,0.4637239
1404,14,0,1,0.3410127,0,-0.1267441
1405,14,1,1,0.519788,0,-0.07892146
1406,14,0,1,-1.195411,0,-1.300508
1407,14,0,1,0.6496669,0,0.9231175
1408,14,0,1,0.2143084,0,0.334207
1409,14,1,1,1.714867,0,1.611435
1410,14,0,1,1.216545,0,0.9452975
1411,14,1,0,2.386449,0,2.597731
1412,14,1,1,1.190763,0,1.271433
1413,14,1,0,0.7718105,0,-0.1649984
1414,14,1,1,-0.6475827,0,-0.5482551
1415,14,1,1,0.9873052,0,0.6508451
1416,14,0,1,-1.192068,1,0.2452911
1417,14,1,0,0.1931674,1,0.5720819
1418,14,0,1,0.9589868,0,1.534297
1419,14,0,1,2.071946,0,2.845781
1420,14,0,1,-0.009534285,0,0.09484959
1421,14,1,1,0.4751696,0,0.07412275
1422,14,1,1,0.9602987,0,0.1355971
1423,14,1,1,0.8496244,0,0.9415961
1424,14,0,1,-0.6187876,0,0.6624371
1425,14,1,1,-0.7260117,0,-0.8896691
1426,14,0,1,2.926185,0,4.227115
1427,14,1,1,-0.001942,0,0.9768154
1428,14,0,1,1.467049,0,0.09928366
1429,14,0,1,0.1210528,0,1.138086
1430,14,1,1,0.3160659,0,1.090618
1431,14,1,1,-1.604363,1,-0.8677627
1432,14,1,1,0.01151994,0,0.4682178
1433,14,1,1,-0.406699,0,0.07039923
1434,14,0,1,-0.5247454,0,-0.7787384
1435,14,0,1,1.211776,0,0.7456477
1436,14,1,1,1.631449,0,1.580754
1437,14,1,0,0.9111145,0,0.8726122
1438,14,1,1,0.3412404,0,0.3175502
1439,14,1,1,0.5661262,0,-0.6902984
1440,14,0,0,1.544513,0,1.924418
1441,14,0,0,0.3091229,0,0.5760892
1442,14,0,1,1.540723,0,1.908361
1443,14,1,1,0.3275798,0,1.531595
1444,14,0,1,0.7311954,0,0.8746918
1445,14,0,1,0.7419668,0,1.08297
1446,14,0,1,0.2466631,0,-0.2866601
1447,14,1,1,-0.1307372,0,-0.3100429
1448,14,1,0,1.746528,0,1.203718
1449,14,1,0,0.5648213,0,0.6849837
1450,14,0,1,-0.2517391,0,-0.204902
1451,14,0,1,0.5718673,0,0.8635893
1452,14,1,1,1.838938,0,2.149551
1453,14,1,1,0.170088,0,0.6150121
1454,14,0,0,0.7462391,0,-0.4809184
1455,14,0,1,-0.07912427,0,-0.5546723
1456,14,0,1,-0.4860491,0,-1.032422
1457,14,0,0,0.038921,0,0.1259854
1458,14,0,1,0.7827643,0,0.7020919
1459,14,1,1,-0.4585567,0,-0.3764619
1460,14,0,1,0.9849864,0,0.51751
1461,14,0,1,0.8918222,0,1.173647
1462,14,0,0,-0.5267428,1,0.2981928
1463,14,1,0,0.6431943,0,1.086288
1464,14,0,0,0.3422214,0,0.7269027
1465,14,1,1,2.757727,0,4.296669
1466,14,0,1,0.9363219,0,0.9785739
1467,14,0,1,1.073077,0,1.136642
1468,14,1,1,-0.536018,0,0.4131016
1469,14,0,0,0.3666562,0,1.127116
1470,14,1,1,0.6482096,0,1.303753
1471,14,1,1,0.9054238,0,0.8134655
1472,14,0,1,-0.5347181,0,-0.2418853
1473,15,1,1,-0.9183471,0,-0.2826482
1474,15,1,0,0.06045778,0,-0.03924901
1475,15,1,0,-0.8765278,0,-0.9000133
1476,15,0,0,0.6609213,0,-0.4009355
1477,15,0,1,-2.143149,1,-0.5548491
1478,15,1,0,-0.5014215,0,-0.671682
1479,15,1,1,-0.7239111,0,0.05688135
1480,15,1,1,-0.6746335,0,-0.5348244
1481,15,0,1,-0.6699881,1,0.1942232
1482,15,1,0,-1.102324,0,-1.468833
1483,15,1,0,-1.308966,1,0.2696942
1484,15,1,1,-0.2311389,0,0.2578974
1485,15,1,1,-1.517324,1,-1.097507
1486,15,1,1,0.2453699,0,-0.4334199
1487,15,0,1,0.2724499,0,0.287087
1488,15,0,1,-2.811423,1,-2.562785
1489,15,1,1,-1.087731,1,-0.08588113
1490,15,1,0,-1.760352,1,-1.127092
1491,15,0,1,-1.900035,1,-1.115585
1492,15,0,1,-1.410705,1,-1.073191
1493,15,1,1,-1.516653,0,-1.777297
1494,15,0,0,-0.4379003,0,-0.543568
1495,15,0,1,-0.793228,0,-0.9353575
1496,15,0,1,-1.427577,0,-2.064287
